antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'SBP_low'})",0.294850567899962,0.050611064224557245,0.019027708879597476,0.06453339742609303,1.2750847747394425,1.0,0.004105007850965322,1.0148827688377424,0.3059470946651121,0.05828961858636573,0.014664520173878249,0.22024643368930638
frozenset({'SBP_low'}),"frozenset({'HR_high', 'WBC_abnormal'})",0.13512089214732542,0.11834738856211466,0.019027708879597476,0.14081988785902277,1.1898858907656709,1.0,0.0030365041537783674,1.026155748927788,0.18451512638348033,0.08116218422043359,0.025489063385473066,0.1507991654863976
"frozenset({'HR_high', 'Lactate_high'})",frozenset({'SBP_low'}),0.040988654885614706,0.13512089214732542,0.00830171175292003,0.2025368184461594,1.4989304409367639,1.0,0.0027632881368569416,1.0845379797566017,0.3470841468700388,0.0494715383168313,0.07794838109364731,0.13198798049362934
"frozenset({'HR_high', 'SBP_low'})",frozenset({'Lactate_high'}),0.050611064224557245,0.09087559028739668,0.00830171175292003,0.16402958286128896,1.8049905628402596,1.0,0.0037024014164400458,1.0875078723769647,0.469755298478237,0.06233220948962662,0.08046642658843366,0.12769103808095855
"frozenset({'Lactate_high', 'SBP_low'})",frozenset({'HR_high'}),0.016140857229369737,0.33001204733895545,0.00830171175292003,0.5143290492536122,1.5585159796464787,1.0,0.002975034412849943,1.3795100399383475,0.36424317078403823,0.024572095435684647,0.2751049495481079,0.26974241658538867
frozenset({'HR_high'}),"frozenset({'Lactate_high', 'SBP_low'})",0.33001204733895545,0.016140857229369737,0.00830171175292003,0.02515578391716512,1.5585159796464785,1.0,0.002975034412849943,1.0092475562136682,0.5348812203925418,0.024572095435684647,0.009162822497546335,0.26974241658538867
frozenset({'Lactate_high'}),"frozenset({'HR_high', 'SBP_low'})",0.09087559028739668,0.050611064224557245,0.00830171175292003,0.09135249330062811,1.8049905628402596,1.0,0.0037024014164400458,1.044837441115161,0.4905604536986466,0.06233220948962662,0.04291331775716771,0.12769103808095855
frozenset({'SBP_low'}),"frozenset({'HR_high', 'Lactate_high'})",0.13512089214732542,0.040988654885614706,0.00830171175292003,0.061439142541099286,1.4989304409367636,1.0,0.0027632881368569416,1.021789197251261,0.3848603019029274,0.0494715383168313,0.02132455237330416,0.13198798049362934
"frozenset({'HR_high', 'WBC_abnormal'})",frozenset({'Lactate_high'}),0.11834738856211466,0.09087559028739668,0.01988004200462566,0.16798040283070223,1.8484656033535447,1.0,0.009125153210071594,1.0926718707175072,0.5206254199059954,0.10499489622320517,0.08481216841123018,0.19337073991724396
"frozenset({'HR_high', 'Lactate_high'})",frozenset({'WBC_abnormal'}),0.040988654885614706,0.294850567899962,0.01988004200462566,0.48501328136051425,1.6449460647641396,1.0,0.007794513834146614,1.369257510102265,0.40883492593194903,0.06291965296114674,0.2696771844433313,0.2762187039572908
"frozenset({'WBC_abnormal', 'Lactate_high'})",frozenset({'HR_high'}),0.0423215930834101,0.33001204733895545,0.01988004200462566,0.469737563173598,1.4233951971187597,1.0,0.005913406424523317,1.2635025718036788,0.3105994881925289,0.05640470715541728,0.20854929596820893,0.26498895775146925
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Lactate_high'})",0.33001204733895545,0.0423215930834101,0.01988004200462566,0.06024035232934047,1.42339519711876,1.0,0.005913406424523317,1.0190673852514787,0.44396980850163914,0.05640470715541728,0.01871062260203077,0.26498895775146925
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Lactate_high'})",0.294850567899962,0.040988654885614706,0.01988004200462566,0.06742412655406733,1.6449460647641396,1.0,0.007794513834146614,1.0283467248308407,0.5560202056464472,0.06291965296114674,0.027565337785758474,0.2762187039572908
frozenset({'Lactate_high'}),"frozenset({'HR_high', 'WBC_abnormal'})",0.09087559028739668,0.11834738856211466,0.01988004200462566,0.21876107700378566,1.8484656033535447,1.0,0.009125153210071594,1.1285313435953288,0.5048932314843149,0.10499489622320517,0.11389257757418371,0.19337073991724396
"frozenset({'HR_high', 'WBC_abnormal'})",frozenset({'Sepsis'}),0.11834738856211466,0.01798467990800214,0.0039053993982772948,0.03299945563418617,1.8348647739626063,1.0,0.0017769594970397091,1.015527163675002,0.516077084763873,0.029491033986203136,0.015289757113745852,0.1250754549986377
"frozenset({'HR_high', 'Sepsis'})",frozenset({'WBC_abnormal'}),0.00861352523176632,0.294850567899962,0.0039053993982772948,0.45340314136125653,1.537738742002657,1.0,0.0013656965920703433,1.2900722368880004,0.35273274737463073,0.013037175952410648,0.22484960810235896,0.2333242464076805
"frozenset({'WBC_abnormal', 'Sepsis'})",frozenset({'HR_high'}),0.007473215608712738,0.33001204733895545,0.0039053993982772948,0.5225862068965518,1.583536756037889,1.0,0.001439148215040566,1.403369492753362,0.37127681759891795,0.011707539408172487,0.2874292870382731,0.26721015924937225
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Sepsis'})",0.33001204733895545,0.007473215608712738,0.0039053993982772948,0.011834111602192686,1.5835367560378888,1.0,0.001439148215040566,1.0044131213642182,0.5500131523662104,0.011707539408172487,0.004393731294772532,0.26721015924937225
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Sepsis'})",0.294850567899962,0.00861352523176632,0.0039053993982772948,0.013245351454104484,1.5377387420026567,1.0,0.0013656965920703433,1.0046939999007491,0.4959154174082051,0.013037175952410648,0.004672069208348835,0.2333242464076805
frozenset({'Sepsis'}),"frozenset({'HR_high', 'WBC_abnormal'})",0.01798467990800214,0.11834738856211466,0.0039053993982772948,0.21715145436308925,1.8348647739626063,1.0,0.0017769594970397091,1.1262109591333398,0.46333361626445285,0.029491033986203136,0.1120668895199383,0.1250754549986377
"frozenset({'Resp_high', 'SBP_low'})",frozenset({'Temp_abnormal'}),0.03967762094046553,0.12109250681286682,0.0069017723117361695,0.17394622329025133,1.4364738815677776,1.0,0.0020971097276845,1.063983384578067,0.31640510156295126,0.04485504697784253,0.06013569902075135,0.1154710447269884
"frozenset({'Resp_high', 'Temp_abnormal'})",frozenset({'SBP_low'}),0.0404603758512057,0.13512089214732542,0.0069017723117361695,0.17058102319952867,1.262432629689421,1.0,0.001434730230105154,1.0427529777399023,0.2166440209120479,0.04091648652158303,0.04100010132080056,0.11082976094179431
"frozenset({'SBP_low', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.020762010294998745,0.2893190998640648,0.0069017723117361695,0.33242312346789954,1.148984369245193,1.0,0.0008949261818186867,1.064567879923807,0.13241534987103307,0.022764652633457855,0.060651726528164814,0.17813917438548044
frozenset({'Resp_high'}),"frozenset({'SBP_low', 'Temp_abnormal'})",0.2893190998640648,0.020762010294998745,0.0069017723117361695,0.02385522530306134,1.148984369245193,1.0,0.0008949261818186867,1.00316880762797,0.18245339221722853,0.022764652633457855,0.003158798004757186,0.17813917438548044
frozenset({'SBP_low'}),"frozenset({'Resp_high', 'Temp_abnormal'})",0.13512089214732542,0.0404603758512057,0.0069017723117361695,0.05107849868405996,1.262432629689421,1.0,0.001434730230105154,1.0111896746128415,0.24035558324001102,0.04091648652158303,0.011065851337065495,0.11082976094179431
frozenset({'Temp_abnormal'}),"frozenset({'Resp_high', 'SBP_low'})",0.12109250681286682,0.03967762094046553,0.0069017723117361695,0.05699586616372545,1.4364738815677776,1.0,0.0020971097276845,1.0183649727523534,0.3457143126379198,0.04485504697784253,0.018033782822201926,0.1154710447269884
"frozenset({'WBC_abnormal', 'Resp_high'})",frozenset({'Temp_abnormal'}),0.09925912086637761,0.12109250681286682,0.015072702791503727,0.1518520682023223,1.2540170502621646,1.0,0.0030531670217527253,1.0362667410203543,0.22488451600187467,0.07342547609184147,0.03499749590018149,0.1381623490813964
"frozenset({'WBC_abnormal', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.039536531783714836,0.2893190998640648,0.015072702791503727,0.38123482540044645,1.3176967078204234,1.0,0.003634029004092364,1.1485470244763967,0.2510246687491123,0.04803544554333476,0.12933473450433314,0.21666599158524252
"frozenset({'Resp_high', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.0404603758512057,0.294850567899962,0.015072702791503727,0.3725299746827381,1.2634534752164066,1.0,0.0031429379943298183,1.1237977969441644,0.21731102677472475,0.04706715458570805,0.11016020611607877,0.21182488858025295
frozenset({'WBC_abnormal'}),"frozenset({'Resp_high', 'Temp_abnormal'})",0.294850567899962,0.0404603758512057,0.015072702791503727,0.051119802477767824,1.2634534752164066,1.0,0.0031429379943298183,1.0112336906749626,0.2957083016202811,0.04706715458570805,0.011108896764964842,0.21182488858025295
frozenset({'Resp_high'}),"frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.2893190998640648,0.039536531783714836,0.015072702791503727,0.052097157770038566,1.3176967078204234,1.0,0.003634029004092364,1.0132509635236187,0.339252150871791,0.04803544554333476,0.013077671771994167,0.21666599158524252
frozenset({'Temp_abnormal'}),"frozenset({'WBC_abnormal', 'Resp_high'})",0.12109250681286682,0.09925912086637761,0.015072702791503727,0.12447262996047052,1.2540170502621646,1.0,0.0030531670217527253,1.0287980821124467,0.2304709861017637,0.07342547609184147,0.027991967144140855,0.1381623490813964
"frozenset({'Lactate_high', 'Resp_high'})",frozenset({'Temp_abnormal'}),0.03023431107904214,0.12109250681286682,0.005859387582865721,0.19379927551672704,1.6004233508537349,1.0,0.0021982390625444755,1.090184449723065,0.386861828551514,0.040279721518538855,0.08272402871456667,0.12109348648230094
"frozenset({'Lactate_high', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.015507566630803821,0.2893190998640648,0.005859387582865721,0.3778405550247186,1.3059647814549582,1.0,0.0013727523641595511,1.1422809793784787,0.2379729483872089,0.019598758781192084,0.12455865233429221,0.19904644544530725
"frozenset({'Resp_high', 'Temp_abnormal'})",frozenset({'Lactate_high'}),0.0404603758512057,0.09087559028739668,0.005859387582865721,0.14481792271069854,1.5935843965657628,1.0,0.0021825270441374724,1.0630770146566735,0.38819013437122385,0.04669706211556432,0.059334379153183625,0.10464747317318307
frozenset({'Lactate_high'}),"frozenset({'Resp_high', 'Temp_abnormal'})",0.09087559028739668,0.0404603758512057,0.005859387582865721,0.0644770236356676,1.5935843965657626,1.0,0.0021825270441374724,1.0256718951765316,0.40971709884083457,0.04669706211556432,0.025029344468986376,0.10464747317318307
frozenset({'Resp_high'}),"frozenset({'Lactate_high', 'Temp_abnormal'})",0.2893190998640648,0.015507566630803821,0.005859387582865721,0.020252335865895914,1.3059647814549582,1.0,0.0013727523641595511,1.0048428482238696,0.3296592985529133,0.019598758781192084,0.00481950807773527,0.19904644544530725
frozenset({'Temp_abnormal'}),"frozenset({'Lactate_high', 'Resp_high'})",0.12109250681286682,0.03023431107904214,0.005859387582865721,0.04838769744787483,1.600423350853735,1.0,0.0021982390625444755,1.0190764519543802,0.42685416905713186,0.040279721518538855,0.018719353114082286,0.12109348648230094
"frozenset({'Sepsis', 'Resp_high'})",frozenset({'Temp_abnormal'}),0.007619458707262548,0.12109250681286682,0.002058355506020448,0.2701445844254671,2.230894309942245,1.0,0.0011356961506009007,1.2042213764972456,0.5559855805103171,0.016251850269338175,0.16958790176210817,0.14357139575016953
"frozenset({'Resp_high', 'Temp_abnormal'})",frozenset({'Sepsis'}),0.0404603758512057,0.01798467990800214,0.002058355506020448,0.05087336592201009,2.8287056640565726,1.0,0.0013306885973790542,1.0346515257639535,0.6737412474920844,0.036504273113660245,0.03349101112895759,0.08266193013108672
"frozenset({'Sepsis', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.0043421959657520565,0.2893190998640648,0.002058355506020448,0.47403560830860536,1.6384525201804123,1.0,0.0008020752777756898,1.3511958439820038,0.3913673960931385,0.0070587611487553815,0.25991483436407115,0.24057504511590452
frozenset({'Resp_high'}),"frozenset({'Sepsis', 'Temp_abnormal'})",0.2893190998640648,0.0043421959657520565,0.002058355506020448,0.0071144819232036765,1.6384525201804123,1.0,0.0008020752777756898,1.0027921506628694,0.5483023422891516,0.0070587611487553815,0.002784376264835926,0.24057504511590452
frozenset({'Sepsis'}),"frozenset({'Resp_high', 'Temp_abnormal'})",0.01798467990800214,0.0404603758512057,0.002058355506020448,0.11445049434016334,2.8287056640565726,1.0,0.0013306885973790542,1.0835527748771385,0.6583211179755631,0.036504273113660245,0.07711001883282739,0.08266193013108672
frozenset({'Temp_abnormal'}),"frozenset({'Sepsis', 'Resp_high'})",0.12109250681286682,0.007619458707262548,0.002058355506020448,0.016998207074871916,2.2308943099422454,1.0,0.0011356961506009007,1.0095409270207951,0.6277671718749465,0.016251850269338175,0.009450758028157242,0.14357139575016953
"frozenset({'WBC_abnormal', 'SBP_low'})",frozenset({'Temp_abnormal'}),0.044275581267998534,0.12109250681286682,0.00741909921982206,0.16756638777737357,1.3837882474125858,1.0,0.002057658093483309,1.0558289337217173,0.29019461636283417,0.04697148917077946,0.0528768742157165,0.11441720839169539
"frozenset({'WBC_abnormal', 'Temp_abnormal'})",frozenset({'SBP_low'}),0.039536531783714836,0.13512089214732542,0.00741909921982206,0.1876517459955352,1.3887692940254877,1.0,0.0020768877727954244,1.064665435777401,0.2914613683367849,0.044362434463709945,0.060737799504295566,0.12127943366451055
"frozenset({'SBP_low', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.020762010294998745,0.294850567899962,0.00741909921982206,0.3573401185341484,1.2119363414466546,1.0,0.0012974086935968222,1.0972358045622097,0.17858187186535762,0.024072862425556195,0.08861887677918617,0.19125117666607347
frozenset({'WBC_abnormal'}),"frozenset({'SBP_low', 'Temp_abnormal'})",0.294850567899962,0.020762010294998745,0.00741909921982206,0.025162234797998558,1.2119363414466546,1.0,0.0012974086935968222,1.0045138018448514,0.24799587894779712,0.024072862425556195,0.004493518990542223,0.19125117666607347
frozenset({'SBP_low'}),"frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.13512089214732542,0.039536531783714836,0.00741909921982206,0.05490712133348591,1.3887692940254877,1.0,0.0020768877727954244,1.0162635756725396,0.3236729782718926,0.044362434463709945,0.016003304715291676,0.12127943366451055
frozenset({'Temp_abnormal'}),"frozenset({'WBC_abnormal', 'SBP_low'})",0.12109250681286682,0.044275581267998534,0.00741909921982206,0.0612680290060172,1.3837882474125858,1.0,0.002057658093483309,1.0181014903753902,0.31555776141673475,0.04697148917077946,0.017779652172708157,0.11441720839169539
"frozenset({'Lactate_high', 'SBP_low'})",frozenset({'Temp_abnormal'}),0.016140857229369737,0.12109250681286682,0.0035459119577892165,0.21968547936457253,1.814195486959971,1.0,0.001591375093776251,1.1263502984302014,0.4561542050565401,0.02652389511881298,0.11217673454368163,0.12448407485288016
"frozenset({'Lactate_high', 'Temp_abnormal'})",frozenset({'SBP_low'}),0.015507566630803821,0.13512089214732542,0.0035459119577892165,0.22865689003365045,1.6922393450773,1.0,0.0014505157196009109,1.1212638016438696,0.41551060141902046,0.024108312199138865,0.10814921650559532,0.12744970221635224
"frozenset({'SBP_low', 'Temp_abnormal'})",frozenset({'Lactate_high'}),0.020762010294998745,0.09087559028739668,0.0035459119577892165,0.17078846929593197,1.8793657213758777,1.0,0.0016591520166781986,1.0963721270743578,0.47782622007484504,0.03280466798982006,0.08790092770009082,0.10490393987560284
frozenset({'Lactate_high'}),"frozenset({'SBP_low', 'Temp_abnormal'})",0.09087559028739668,0.020762010294998745,0.0035459119577892165,0.03901941045527371,1.8793657213758774,1.0,0.0016591520166781986,1.0189987189740477,0.5146771796858334,0.03280466798982006,0.018644497407392324,0.10490393987560284
frozenset({'SBP_low'}),"frozenset({'Lactate_high', 'Temp_abnormal'})",0.13512089214732542,0.015507566630803821,0.0035459119577892165,0.026242514399054048,1.6922393450773,1.0,0.0014505157196009109,1.0110242518563288,0.4729759793797575,0.024108312199138865,0.010904042940698251,0.12744970221635224
frozenset({'Temp_abnormal'}),"frozenset({'Lactate_high', 'SBP_low'})",0.12109250681286682,0.016140857229369737,0.0035459119577892165,0.029282670341187797,1.814195486959971,1.0,0.001591375093776251,1.0135382492001428,0.5106242564057775,0.02652389511881298,0.013357413211417243,0.12448407485288016
"frozenset({'WBC_abnormal', 'Lactate_high'})",frozenset({'Temp_abnormal'}),0.0423215930834101,0.12109250681286682,0.007305712500241591,0.17262375936187055,1.4255527770074061,1.0,0.002180884701457376,1.0622827318672572,0.3117097832164406,0.046798974879597874,0.0586310310794357,0.11647771195465163
"frozenset({'WBC_abnormal', 'Temp_abnormal'})",frozenset({'Lactate_high'}),0.039536531783714836,0.09087559028739668,0.007305712500241591,0.18478384852286983,2.03337164510828,1.0,0.0037128068364800848,1.1151943052959834,0.529125786082743,0.059344696394835854,0.10329527755740259,0.13258815559889894
"frozenset({'Lactate_high', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.015507566630803821,0.294850567899962,0.007305712500241591,0.47110631049810975,1.597779898656829,1.0,0.002733297672402584,1.3332536312999774,0.3800248282537961,0.02410709160907396,0.24995516492615247,0.24794199436894476
frozenset({'WBC_abnormal'}),"frozenset({'Lactate_high', 'Temp_abnormal'})",0.294850567899962,0.015507566630803821,0.007305712500241591,0.024777678239779753,1.597779898656829,1.0,0.002733297672402584,1.0095056392805324,0.5305706150738463,0.02410709160907396,0.00941613291760012,0.24794199436894476
frozenset({'Lactate_high'}),"frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.09087559028739668,0.039536531783714836,0.007305712500241591,0.08039246267492804,2.03337164510828,1.0,0.0037128068364800848,1.0444275728862051,0.5590059866331781,0.059344696394835854,0.04253772500799888,0.13258815559889894
frozenset({'Temp_abnormal'}),"frozenset({'WBC_abnormal', 'Lactate_high'})",0.12109250681286682,0.0423215930834101,0.007305712500241591,0.06033166454743271,1.4255527770074063,1.0,0.002180884701457376,1.019166413067807,0.3396463574665159,0.046798974879597874,0.018805970077167267,0.11647771195465163
"frozenset({'WBC_abnormal', 'Resp_high'})",frozenset({'SBP_low'}),0.09925912086637761,0.13512089214732542,0.014528317688972498,0.14636758377631093,1.083234290791412,1.0,0.0011163367237483502,1.0131750990417383,0.08530608492264369,0.06608235459596315,0.013003773043967774,0.12694423358629026
"frozenset({'WBC_abnormal', 'SBP_low'})",frozenset({'Resp_high'}),0.044275581267998534,0.2893190998640648,0.014528317688972498,0.3281338668606766,1.1341590203164904,1.0,0.001718546370556913,1.0577715784173376,0.12376938832597023,0.04553384296669615,0.054616308091560525,0.18917470836776648
"frozenset({'Resp_high', 'SBP_low'})",frozenset({'WBC_abnormal'}),0.03967762094046553,0.294850567899962,0.014528317688972498,0.3661589920114308,1.24184597852178,1.0,0.0028293486217568116,1.1125020678888526,0.20279352547632504,0.04540101105883348,0.1011252663128465,0.20771624300682975
frozenset({'WBC_abnormal'}),"frozenset({'Resp_high', 'SBP_low'})",0.294850567899962,0.03967762094046553,0.014528317688972498,0.04927349400222868,1.24184597852178,1.0,0.0028293486217568116,1.0100932003065302,0.2761785686521923,0.04540101105883348,0.00999234556124851,0.20771624300682975
frozenset({'Resp_high'}),"frozenset({'WBC_abnormal', 'SBP_low'})",0.2893190998640648,0.044275581267998534,0.014528317688972498,0.05021554987485637,1.1341590203164904,1.0,0.001718546370556913,1.0062540175363737,0.16644520303279223,0.04553384296669615,0.006215147892463224,0.18917470836776648
frozenset({'SBP_low'}),"frozenset({'WBC_abnormal', 'Resp_high'})",0.13512089214732542,0.09925912086637761,0.014528317688972498,0.1075208833962696,1.083234290791412,1.0,0.0011163367237483502,1.0092570933887302,0.08884325824385436,0.06608235459596315,0.009172185609959835,0.12694423358629026
"frozenset({'Lactate_high', 'Resp_high'})",frozenset({'SBP_low'}),0.03023431107904214,0.13512089214732542,0.0058342621165950485,0.1929682505859791,1.4281155750184167,1.0,0.0017489750301351095,1.0716791606781966,0.30912267147086314,0.03657364403699366,0.06688490670364018,0.11807317056895553
"frozenset({'Lactate_high', 'SBP_low'})",frozenset({'Resp_high'}),0.016140857229369737,0.2893190998640648,0.0058342621165950485,0.3614592480242676,1.2493445755710477,1.0,0.0011644038319594133,1.112976576572429,0.20285455471042702,0.01947183507424497,0.10150849438391299,0.1908123702244237
"frozenset({'Resp_high', 'SBP_low'})",frozenset({'Lactate_high'}),0.03967762094046553,0.09087559028739668,0.0058342621165950485,0.14704163148665325,1.6180542103950009,1.0,0.0022285348924306722,1.0658485141509901,0.39775573647338336,0.04677927578903869,0.06178036867034738,0.10562108655391518
frozenset({'Lactate_high'}),"frozenset({'Resp_high', 'SBP_low'})",0.09087559028739668,0.03967762094046553,0.0058342621165950485,0.06420054162117711,1.618054210395001,1.0,0.0022285348924306722,1.0262053161723292,0.4201556256260329,0.04677927578903869,0.025536133714521403,0.10562108655391518
frozenset({'Resp_high'}),"frozenset({'Lactate_high', 'SBP_low'})",0.2893190998640648,0.016140857229369737,0.0058342621165950485,0.020165492424579812,1.2493445755710477,1.0,0.0011644038319594133,1.0041074642341072,0.28082970608376273,0.01947183507424497,0.004090661986304629,0.1908123702244237
frozenset({'SBP_low'}),"frozenset({'Lactate_high', 'Resp_high'})",0.13512089214732542,0.03023431107904214,0.0058342621165950485,0.043178090551931954,1.4281155750184167,1.0,0.0017489750301351095,1.0135278878389775,0.34661093988536157,0.03657364403699366,0.01334732670042404,0.11807317056895553
"frozenset({'WBC_abnormal', 'Lactate_high'})",frozenset({'Resp_high'}),0.0423215930834101,0.2893190998640648,0.015096539772324622,0.356710101686659,1.2329296678105854,1.0,0.0028520945566191808,1.1047599255006,0.19727261834965934,0.04769173469450058,0.09482596452177627,0.2044448246941013
"frozenset({'WBC_abnormal', 'Resp_high'})",frozenset({'Lactate_high'}),0.09925912086637761,0.09087559028739668,0.015096539772324622,0.15209221722452637,1.6736311339880197,1.0,0.006076308572184504,1.0721972697747248,0.4468507917593851,0.0862471291443378,0.06733580826025976,0.15910768611938791
"frozenset({'Lactate_high', 'Resp_high'})",frozenset({'WBC_abnormal'}),0.03023431107904214,0.294850567899962,0.015096539772324622,0.49931813339015557,1.6934616641456364,1.0,0.006181935980604934,1.408378212046422,0.422260320863692,0.048700347280673864,0.2899634548116408,0.2752593900721836
frozenset({'WBC_abnormal'}),"frozenset({'Lactate_high', 'Resp_high'})",0.294850567899962,0.03023431107904214,0.015096539772324622,0.05120064675421155,1.6934616641456361,1.0,0.006181935980604934,1.0220977550242258,0.5807188552174414,0.048700347280673864,0.02162000152686192,0.2752593900721836
frozenset({'Lactate_high'}),"frozenset({'WBC_abnormal', 'Resp_high'})",0.09087559028739668,0.09925912086637761,0.015096539772324622,0.16612315501424946,1.6736311339880194,1.0,0.006076308572184504,1.080184543496965,0.44273013760365637,0.0862471291443378,0.07423226334768442,0.15910768611938791
frozenset({'Resp_high'}),"frozenset({'WBC_abnormal', 'Lactate_high'})",0.2893190998640648,0.0423215930834101,0.015096539772324622,0.05217954770154359,1.2329296678105854,1.0,0.0028520945566191808,1.010400656151941,0.2658348167697062,0.04769173469450058,0.010293595999384451,0.2044448246941013
"frozenset({'WBC_abnormal', 'Resp_high'})",frozenset({'Sepsis'}),0.09925912086637761,0.01798467990800214,0.003418996140986078,0.03444515840099694,1.9152500115206856,1.0,0.0016338526242545806,1.0170476888352975,0.530535435064441,0.030037355671270093,0.016761936556603556,0.11227559539192991
"frozenset({'WBC_abnormal', 'Sepsis'})",frozenset({'Resp_high'}),0.007473215608712738,0.2893190998640648,0.003418996140986078,0.4575,1.5812989886079218,1.0,0.0012568521279832296,1.3100108758266087,0.37037642778853874,0.011654080026000435,0.2366475588464056,0.2346586941418532
"frozenset({'Sepsis', 'Resp_high'})",frozenset({'WBC_abnormal'}),0.007619458707262548,0.294850567899962,0.003418996140986078,0.4487190327217384,1.5218523603928804,1.0,0.0011723944140594055,1.27911078733852,0.3455388551127445,0.011432818457959024,0.21820689036582452,0.230157361970151
frozenset({'WBC_abnormal'}),"frozenset({'Sepsis', 'Resp_high'})",0.294850567899962,0.007619458707262548,0.003418996140986078,0.011595691218563594,1.5218523603928804,1.0,0.0011723944140594055,1.0040228805924605,0.486288466620804,0.011432818457959024,0.00400676186790337,0.230157361970151
frozenset({'Resp_high'}),"frozenset({'WBC_abnormal', 'Sepsis'})",0.2893190998640648,0.007473215608712738,0.003418996140986078,0.01181738828370639,1.581298988607922,1.0,0.0012568521279832296,1.0043961233718215,0.5172624237079904,0.011654080026000435,0.004376882058309303,0.2346586941418532
frozenset({'Sepsis'}),"frozenset({'WBC_abnormal', 'Resp_high'})",0.01798467990800214,0.09925912086637761,0.003418996140986078,0.1901060323828629,1.915250011520686,1.0,0.0016338526242545806,1.1121713645846436,0.4866267810839395,0.030037355671270093,0.10085798659861687,0.11227559539192991
"frozenset({'WBC_abnormal', 'Lactate_high'})",frozenset({'SBP_low'}),0.0423215930834101,0.13512089214732542,0.008258547490352465,0.19513791633684469,1.4441727939753486,1.0,0.0025400160758260147,1.0745680849026515,0.32115382537929515,0.0488140162751467,0.06939354141474152,0.12812880483280042
"frozenset({'WBC_abnormal', 'SBP_low'})",frozenset({'Lactate_high'}),0.044275581267998534,0.09087559028739668,0.008258547490352465,0.1865260094579847,2.0525424799782956,1.0,0.004234977907305495,1.117582639743474,0.5365556793979325,0.06508295932251579,0.10521158396882718,0.1387017604181415
"frozenset({'Lactate_high', 'SBP_low'})",frozenset({'WBC_abnormal'}),0.016140857229369737,0.294850567899962,0.008258547490352465,0.5116548255767542,1.7353021539722806,1.0,0.0034994065698805907,1.4439569981066083,0.4306830763647013,0.027279982124046347,0.30745860069846115,0.2698320449469193
frozenset({'WBC_abnormal'}),"frozenset({'Lactate_high', 'SBP_low'})",0.294850567899962,0.016140857229369737,0.008258547490352465,0.02800926431708436,1.7353021539722806,1.0,0.0034994065698805907,1.0122104117374904,0.6009101943910793,0.027279982124046347,0.01206311612279395,0.2698320449469193
frozenset({'Lactate_high'}),"frozenset({'WBC_abnormal', 'SBP_low'})",0.09087559028739668,0.044275581267998534,0.008258547490352465,0.09087751137829829,2.0525424799782956,1.0,0.004234977907305495,1.0512603424660099,0.5640585153489078,0.06508295932251579,0.04876084485957619,0.1387017604181415
frozenset({'SBP_low'}),"frozenset({'WBC_abnormal', 'Lactate_high'})",0.13512089214732542,0.0423215930834101,0.008258547490352465,0.06111969332875615,1.4441727939753484,1.0,0.0025400160758260147,1.0200218282477282,0.35561280307490434,0.0488140162751467,0.019628823318539424,0.12812880483280042
"frozenset({'HR_high', 'Resp_high', 'SBP_low'})",frozenset({'Temp_abnormal'}),0.019731866177901188,0.12109250681286682,0.003748204173404372,0.18995690218101083,1.5686924581928527,1.0,0.0013588230338262958,1.0850132487438742,0.36982373060430807,0.027343951948338826,0.07835226790299044,0.11045506592017752
"frozenset({'HR_high', 'Resp_high', 'Temp_abnormal'})",frozenset({'SBP_low'}),0.021121497735486824,0.13512089214732542,0.003748204173404372,0.17745920390422448,1.313336532079263,1.0,0.0008942485558976784,1.0514725980253619,0.24372844449980624,0.02457932514585789,0.048952866790847566,0.10259941924623438
"frozenset({'HR_high', 'SBP_low', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.00877265318481391,0.2893190998640648,0.003748204173404372,0.42726004259381656,1.4767778649752563,1.0,0.0012101080505543898,1.2408439309079407,0.32570740700953055,0.012734113547669753,0.19409687625398006,0.2201076513171272
"frozenset({'Resp_high', 'SBP_low', 'Temp_abnormal'})",frozenset({'HR_high'}),0.0069017723117361695,0.33001204733895545,0.003748204173404372,0.5430785027536638,1.6456323553420693,1.0,0.001470536162541003,1.4663086694295753,0.39505745546947285,0.011250273135283664,0.31801535321412167,0.27721814128953043
